year,rating,id,title,imdb_id
2015,3,6895,A Country Called Home,3953626
2015,1,6959,They Call Me Jeeg Robot,3775086
2015,1,6589,In the Heart of the Sea,1390411
2015,3,7361,The Girl King,1254322
2015,3,6622,Feeheld,1658801
2015,3,6661,Mythica: The Darkspore,3478232
2015,3,6322,Testament of Youth,1441953
2015,3,6356,The Overnight,3844362
2015,2,7132,La memoria del agua,4341864
2015,0,6389,Mission: Impossible - Rogue Nation,2381249
2015,3,6457,Maze Runner: The Scorch Trials,4046784
2015,1,6084,Ex Machina,0470752
2015,1,8036,The Stanford Prison Experiment,0420293
2015,3,6560,The Hunger Games: Mockingjay - Part 2,1951266
2015,3,6186,Furious 7,2820852
2015,3,6596,Vacation,1524930
2015,0,6636,Stitcher,4858280
2015,3,6296,"Un peu, beaucoup, aveuglement!",4466936
2015,3,7072,45 Years,3544082
2015,0,6330,The Phoenix Project,3430042
2015,3,8356,Vampyres,3654680
2015,3,7522,Psychosis,6663788
2015,1,6430,Mr. Holmes,3168230
2015,3,6467,Aloha,1243974
2015,0,6567,The Revenant,1663202
2015,1,7343,Embers,3503460
2015,3,6643,The Intern,2361509
2015,3,6678,The Transporter Refueled,2938956
2015,2,6303,Entourage,1674771
2015,3,7454,Sweet Bean,4298958
2015,3,6338,Minions,2293640
2015,3,6775,7 Letters,4691166
2015,3,6404,Timelike,4897214
2015,1,6475,Pawn Sacrifice,1596345
2015,1,6134,Chappie,1823672
2015,0,6948,Z for Zachariah,1598642
2015,1,6611,Pan,3332064
2015,3,8233,The Gift,4178092
2015,2,6278,Kung Fury,3472226
2015,1,7427,Dragon Ball Z: Resurrection ’F&#39;,3819668
2015,1,8370,Mojave,2322517
2015,1,7503,Eaters,2109127
2015,3,6412,Que Horas Ela Volta?,3742378
2015,3,6482,My Little Pony: Equestria Girls - Friendship Games,4450396
2015,3,6107,The Duke of Burgundy,2570858
2015,3,6548,The Peanuts Movie,2452042
2015,2,6955,Experimenter,3726704
2015,3,6581,Angry Indian Goddesses,3368222
2015,3,7511,Boi Neon,4899406
2015,3,6757,Till We Meet Again,2461340
2015,3,7931,Harter Brocken,3981858
2015,3,6419,I’ll See You in My Dreams,3236120
2015,3,6489,The Final Girls,2118624
2015,3,6217,Avengers: Age of Ultron,2395427
2016,3,9484,American Crime Story,2788432
2016,3,9300,Big Fish &amp; Begonia,1920885
2016,1,7719,The 9th Life of Louis Drax,3991412
2016,0,7339,True Memoirs of an International Assassin,1542768
2016,3,7760,The Untamed,5265960
2016,2,7379,Deepwater Horizon,1860357
2016,3,7042,Sausage Party,1700841
2016,1,7110,Hell or High Water,2582782
2016,1,7911,Patients,5598100
2016,3,7525,Always Shine,4392770
2016,2,8047,Fai bei sogni,4746506
2016,3,7279,Jack Reacher: Never Go Back,3393786
2016,3,6976,Mike and Dave Need Wedding Dates,2823054
2016,1,8207,The Birth of a Nation,4196450
2016,0,7767,Don’t Hang Up,3610746
2016,3,7800,Their Finest,1661275
2016,3,7422,Split,4972582
2016,3,7457,Personal Shopper,4714782
2016,3,7082,Captain Fantastic,3553976
2016,3,8366,Meet the Blacks,4191580
2016,2,7882,Pet,1183374
2016,1,6778,Belgica,3544218
2016,1,7952,Norman,4191702
2016,3,7182,American Honey,3721936
2016,1,7217,King Dave,4551882
2016,2,7286,Central Intelligence,1489889
2016,2,8570,Raman Raghav 2.0,5662932
2016,1,7320,The Duel,2436682
2016,3,7733,Spidarlings,2262129
2016,3,7353,La La Land,3783958
2016,3,6983,Norm of the North,1594972
2016,3,7775,Martyrs,1663655
2016,3,7023,Suicide Squad,1386697
2016,1,8309,The Angry Birds Movie,1985949
2016,1,7430,Contratiempo,4857264
2016,3,8341,Allied,3640424
2016,3,7465,Under The Shadow,4273292
2016,3,6721,Les innocentes,4370784
2016,3,8373,Barbershop: The Next Cut,3628584
2016,1,7124,Snowden,3774114
2016,3,7961,Aruvi,5867800
2016,1,7225,Doctor Strange,1211837
2016,3,6856,The Forest,3387542
2016,3,8028,House on Willow Street,4961380
2016,3,7257,Arrival,2543164
2016,3,6894,X-Men: Apocalypse,3385516
2016,3,7328,Kimi no na wa.,5311514
2016,3,9053,Ma revolution,4277264
2016,3,8348,Billions,4270492
2016,1,7474,Things to come - L’avenir,4120176
2016,3,6760,Whiskey Tango Foxtrot,3553442
2016,1,7546,Breathing Deep,4869556
2016,1,7583,Live by Night,2361317
2016,0,8001,A Dark Song,4805316
2016,3,8035,Planetarium,4680196
2016,2,8076,Locos de Amor,5908566
2016,1,6965,Popstar: Never Stop Never Stopping,3960412
2016,1,7367,Paterson,5247022
2016,3,7375,Fences,2671706
2016,3,6669,Vampires In Virginia,2938496
2016,3,7106,Grease Live!,4366830
2016,1,7555,The Lost City of Z,1212428
2016,3,7976,Ice Fantasy,5022298
2016,3,7274,Divines,4730986
2016,3,6908,Alice Through the Looking Glass,2567026
2016,3,8083,Our Kind of Traitor,1995390
2016,3,7688,The Belko Experiment,1082807
2016,3,7722,Cam-Girl,2290819
2016,0,7011,Everybody Wants Some,2937696
2016,3,7453,It’s Only the End of the World,4645368
2016,1,6710,"Hail, Caesar!",0475290
2016,3,7113,My Little Pony: Equestria Girls - Legend of Everfree,5474644
2016,3,7562,Denial,4645330
2016,3,7246,Certain Women,4468634
2016,3,6882,Mother’s Day,4824302
2016,3,7662,Raw,4954522
2016,1,7282,Batman: Return of the Caped Crusaders,5973626
2016,3,6915,Teenage Mutant Ninja Turtles: Out of the Shadows,3949660
2016,3,6947,Independence Day: Resurgence,1628841
2016,3,8136,The Midnight Man,5629964
2016,3,7729,I Am the Pretty Thing That Lives in the House,5059406
2016,1,9041,Nine Lives,4383594
2016,1,7052,Sully,3263904
2016,1,7460,A Cure for Wellness,4731136
2016,3,7569,Below Her Mouth,5073620
2016,1,6922,Now You See Me 2,3110958
2016,0,7356,Passengers,1355644
2016,1,8312,Koe no katachi,5323662
2016,0,7470,The Great Wall,2034800
2016,2,8376,Dirty Grandpa,1860213
2016,3,7509,Spa Night,5254640
2016,2,6788,Batman v Superman: Dawn of Justice,2975590
2016,1,6820,Hardcore Henry,3072482
2016,3,7228,The Handmaiden (Ah-ga-ssi) ,4016934
2016,3,6859,Keanu,4139124
2016,3,8068,Nowhere Boys: The Book of Shadows,4836736
2016,3,7297,Elle,3716530
2016,3,6929,Money Monster,2241351
2016,1,7000,Batman: The Killing Joke,4853102
2016,3,7865,My Life as a Zucchini,2321405
2016,3,7167,Julieta,4326444
2016,2,6968,Swiss Army Man,4034354
2016,1,9369,Handsome Devil,5016946
2016,3,7370,Hurricane Bianca,4007248
2016,3,7759,Varoonegi,5695764
2016,0,8696,Seoulyeok [Seoul Station],3845670
2016,1,7449,The Eagle Huntress,3882074
2016,3,9101,Suicide kale,4991906
2016,3,7485,Bar Bahar,5974388
2016,2,6837,The Jungle Book,3040964
2016,3,7278,Loving,4669986
2016,3,6911,Warcraft,0803096
2016,0,7691,Colossal,4680182
2016,0,8129,Tenemos la carne [We Are the Flesh],4682708
2016,1,8228,The Brothers Grimsby,3381008
2016,2,7766,The Darkness,1878841
2016,3,7014,Nerve,3531824
2016,1,7421,Moonlight,4975722
2016,2,6680,The 5th Wave,2304933
2016,3,9465,Sharknado 4: The 4th Awakens,4831420
2016,3,7456,Aquarius,5221584
2016,3,6713,Pride and Prejudice and Zombies,1374989
2016,2,7497,Underworld: Blood Wars,3717252
2016,1,9141,Tramps,4991512
2016,3,7565,Queen of Katwe,4341582
2016,3,8505,Bliss!,1316541
2016,1,7285,Wiener-Dog,4144190
2016,3,8604,Women Who Kill,3973012
2016,3,7393,Final Fantasy XV,5595168
2016,3,9044,Adult Life Skills,4211044
2016,2,7464,Lion,3741834
2016,3,6720,Bang Gang,3838728
2016,3,8372,A Monster Calls,3416532
2016,3,7505,Other People,4158876
2016,3,7224,The Rocky Horror Picture Show: Let&#39;s Do the Time Warp Again,1267299
2016,3,7705,War on Everyone,3708886
2016,3,7473,Christine,4666726
2016,3,7095,Equity,3958780
2016,1,9156,The Ticket,3893280
2016,0,7545,Monster Trucks,3095734
2016,1,7196,Shin Godzilla,4262980
2016,3,7231,Gr&uuml;&szlig;e aus Fukushima (Greetings from Fukushima),4667788
2016,3,8034,Pink,5571734
2016,3,7300,Nocturnal Animals,4550098
2016,3,6932,Finding Dory,2277860
2016,3,7334,Rogue One,3748528
2016,3,6964,The BFG,3691740
2016,3,7374,Dangal,5074352
2016,3,8273,My Big Fat Greek Wedding 2,3760922
2016,3,7481,Little Sister,5434870
2016,3,7105,Raising the Bar,5274066
2016,3,7520,The Young Offenders,4714568
2016,1,7975,The Autopsy of Jane Doe,3289956
2016,3,7589,Electra Woman and Dyna Girl,4644822
2016,1,7721,L’et&agrave; d&#39;oro,4322180
2016,3,7417,Pete’s Dragon,2788732
2016,3,7112,Morgan,4520364
2016,3,6741,Zootopia,2948356
2016,3,7561,Miss Sloane,4540710
2016,3,7177,The Girl on the Train,3631112
2016,2,7212,The Accountant,2140479
2016,3,8049,Better Watch Out,4443658
2016,1,7281,Hacksaw Ridge,2119532
2016,1,6914,Sing Street,3544112
2016,3,8092,Maudie,3721954
2016,1,8135,Tschick,4911940
2016,3,6978,Absolutely Fabulous: The Movie,2112096
2016,1,9040,Ben-Hur,2638144
2016,3,7084,The Light Between Oceans,2547584
2016,3,6812,Justice League vs. Teen Titans,5091548
2016,2,6921,Gods of Egypt,2404233
2016,3,6953,The Shallows,4052882
2016,3,7355,Sing,3470600
2016,3,7025,Bad Moms,4651520
2016,3,7058,Un homme a la hauteur,4699388
2016,3,7126,Catfight,5294198
2016,3,6755,The Boy,3882082
2016,3,8030,Little Door Gods,4788934
2016,0,7261,Ride Along 2,2869728
2016,3,6896,10 Days In A Madhouse,3453052
2016,3,8067,Rustom,5165344
2016,2,6992,13 Hours,4172430
2016,2,6999,Southside with You,4258698
2016,3,9022,Pandemic,3774802
2016,3,7784,A United Kingdom,3387266
2016,1,7065,Kubo and the Two Strings,4302938
2016,3,9093,Don’t Think Twice,4972062
2016,3,8350,Middle School: The Worst Years of My Life,4981636
2016,3,7166,La pazza gioia,4621872
2016,0,7337,Doukyuusei,5526028
2016,3,7369,Hairspray Live!,5664684
2016,3,7377,Hunt for the Wilderpeople,4698684
2016,3,7040,Lights Out,4786282
2016,3,8325,Thomas &amp; Friends: The Great Race,5563932
2016,3,7448,Florence Foster Jenkins,4136084
2016,3,8793,Zoombies,5340882
2016,2,8010,Yoga Hosers,3838992
2016,3,7310,Ballerina,2261287
2016,3,6942,Be Somebody,5512872
2016,3,7758,Almost Christmas,4649416
2016,2,7385,Inferno,3062096
2016,3,7013,Tallulah,1639084
2016,3,7047,Dear Eleanor,2927212
2016,3,8332,Ice Age: Collision Course,3416828
2016,3,7455,Toni Erdmann,4048272
2016,3,7080,Don’t Breathe,4160708
2016,3,7147,The Infiltrator,1355631
2016,3,6776,10 Cloverfield Lane,1179933
2016,1,7180,Storks,4624424
2016,3,6808,Kung Fu Panda 3,2267968
2016,3,6884,Extremis,5538078
2016,0,7284,The Legend of Tarzan,0918940
2016,0,8095,The Transfiguration,5039088
2016,3,8603,Quand on a 17 ans,4331970
2016,1,7351,Assassin’s Creed,2094766
2016,2,8339,Collateral Beauty,4682786
2016,1,7462,Marauders,3963816
2016,1,7087,Kill Command,2667380
2016,3,7122,El Olivo,3655972
2016,3,7154,Dirty 30,5521550
2016,1,6783,Midnight Special,2649554
2016,3,7292,Moana,3521164
2016,3,7704,The Girl with All the Gifts,4547056
2016,3,7326,Mr. Church,4196848
2016,3,7738,Monster High: Welcome to Monster High,5898034
2016,3,7358,Jackie,1619029
2016,2,8258,The Perfect Match,4871980
2016,3,7436,All Girls Weekend,4247682
2016,3,7061,Busanhaeng,5700672
2016,1,8716,Vier gegen die Bank,5173166
2016,3,6790,The Huntsman: Winter&#39;s War,2381991
2016,3,7230,The Finest Hours,2025690
2016,1,9256,S&atilde;o Jorge,4895668
2016,3,6931,The Conjuring 2,3065204
2016,2,6963,The Secret Life of Pets,2709768
2016,3,8272,The Choice,3797868
2016,3,8691,Friend Request,3352390
2016,0,7443,Silence,0490215
2016,3,7069,Voltron: Legendary Defender,5580664
2016,3,7104,Adventures in Babysitting,4456850
2016,3,8455,Masterminds,2461150
2016,3,7237,Trolls,1679335
2016,3,7271,Fantastic Beasts and Where to Find Them,3183660
2016,3,6970,Dad’s Army,4104054
2016,2,7754,Una,2315582
2016,3,7372,20th Century Women,4385888
2016,3,7416,First Girl I Loved,4262174
2016,3,7451,The Red Pill,3686998
2016,1,7912,The Siege of Jadotville,3922798
2016,0,7143,magnificent 7,2404435
2016,3,7560,The Love Witch,3908142
2016,3,6876,Ratchet &amp; Clank,2865120
2016,1,7313,Birkebeinerne,4738360
2016,3,7727,Keeping Up with the Joneses,2387499
2016,3,6977,Ghostbusters,1289401
2016,2,7016,High Strung,3451230
2016,0,7802,The Red Turtle,3666024
2016,0,8705,Courier X,3589968
2016,3,6779,Triple 9,1712261
2016,3,7218,Ouija: Origin of Evil,4361050
2016,3,6952,The Neon Demon,1974419
2016,3,6984,Criminal,3014866
2016,1,6722,Deadpool,1431045
2016,3,7962,Office Christmas Party,1711525
2016,3,6857,Captain America: Civil War,3498820
2016,3,6927,Me Before You,2674426
2016,3,7741,The Void,4255304
2016,1,6991,Star Trek Beyond,2660888
2016,1,9394,Vse o muzhchinakh,6261136
2016,1,7097,Die letzte Sau,5348774
2016,3,7515,The Edge of Seventeen,1878870
2016,3,6761,"Crouching Tiger, Hidden Dragon: Sword of Destiny",2652118
2016,3,9259,Lovesong,4305148
2016,0,6934,Approaching the Unknown,2674430
2016,3,7336,Hidden Figures,4846340
2016,3,7368,Dernieres nouvelles du cosmos,5786040
2016,2,6998,Eddie the Eagle,1083452
2016,3,7376,Manchester by the Sea,4034228
2016,2,7005,Elvis &amp; Nixon,2093991
2016,0,6670,Jane Got a Gun,2140037
2016,3,7837,A Quiet Passion,2392830
2016,3,7447,Resident Evil: The Final Chapter,2592614
2016,2,7871,King of the Dancehall,5918104
2016,3,6768,The Divergent Series: Allegiant,3410834
2016,0,7591,Free Fire,4158096
2016,3,6835,Hush,5022702
2016,3,8009,Hounds of Love,3896738
2016,3,7240,"I, Daniel Blake",5168192
2016,3,6909,Neighbors 2: Sorority Rising,4438848
2016,3,8084,Sensitivity Training,5697078
2016,3,6973,The Fundamentals of Caring,2452386
2016,1,7046,Jason Bourne,4196776
2016,1,9073,Blood Stripe,3838802
2016,3,7879,Petersburg: a selfie,5789664
2016,1,8018,Ne gledaj mi u pijat,5791884
2016,3,7283,Bridget Jones’s Baby,1473832
2016,3,6916,How to Be Single,1292566
2016,1,9349,Yu-Gi-Oh!: The Dark Side of Dimensions,4273562
2016,3,8602,Liberty’s Secret,4396662
2016,0,7350,Neruda,4698584
2016,1,6980,Cafe Society,4513674
2016,1,7053,War Dogs,2005151
2016,2,8338,Blair Witch,1540011
2016,2,7461,Mr. Right,2091935
2016,3,7886,Prevenge,5154288
2016,3,6891,Love &amp; Friendship,3068194
2016,3,7325,Let Me Go,5153952
2016,1,7737,The Dragon Spell,5954304
2016,2,7357,In a Valley of Violence,3608930
2016,1,9390,Gantz: O,5923962
2016,3,7398,Demain tout commence,5078204
2016,3,7965,Hated in the Nation,5709236
2016,3,6821,The Boss,2702724
2016,3,7229,Miss Peregrine’s Home for Peculiar Children,1935859
2016,1,8032,R&eacute;parer les vivants,5096536
2016,3,6898,The Nice Guys,3799694
2016,1,8581,I Had a Bloody Good Time at House Harker,4779026
2016,2,7332,Free State of Jones,1124037
2016,3,6962,The Purge: Election Year,4094724
2017,0,9024,Tigers Are Not Afraid,4823434
2017,1,8657,Godard Mon Amour,5687334
2017,3,7786,Logan Lucky,5439796
2017,3,7833,Band Aid,5816374
2017,3,7479,Logan,3315342
2017,3,9128,Euphoria,5698320
2017,3,8384,Djam,6814914
2017,3,7903,Wonder,2543472
2017,3,7551,Ghost in the Shell,1219827
2017,1,8005,A Ghost Story,6265828
2017,3,7684,Megan Leavy,4899370
2017,3,9459,Stephanie,3829378
2017,3,8697,Secret Superstar,6108090
2017,2,9102,Back to Burgundy (Ce que nous lie),5247704
2017,1,7874,The Death of Stalin,4686844
2017,3,7486,For Here or To Go?,4157510
2017,1,8391,First Reformed,6053438
2017,2,7945,El Camino Christmas,3255590
2017,1,7980,Downsizing,1389072
2017,1,9236,Western,5157326
2017,3,7847,Gerald’s Game,3748172
2017,3,7920,Batman vs. Two-Face,6142314
2017,3,7808,Ingrid Goes West,5962210
2017,3,7855,Good Time,4846232
2017,2,8846,Goon: Last of the Enforcers,2417712
2017,3,7994,Disco,7401540
2017,3,7707,Beatriz at Dinner,5929750
2017,3,9400,The Cured,3463106
2017,1,7826,Kingsman: The Golden Circle,4649466
2017,3,8751,Jusqu’a la garde (Custody),6002232
2017,1,7934,Transformers: The Last Knight,3371366
2017,3,8118,Ava,6194530
2017,3,7715,Despicable Me 3,3469046
2017,0,7748,Dunkirk,5013056
2017,3,9455,Get My Gun,5833412
2017,1,7446,John Wick: Chapter 2,4425200
2017,3,8726,Unicorn Store,2338454
2017,0,7870,Pilgrimage,3531202
2017,3,7941,Nogemu noraifu: Zero,5914996
2017,3,7763,Girls Trip,3564472
2017,1,9072,OtherLife,4693358
2017,3,7843,Lady Bird,4925292
2017,1,9105,Bon Cop Bad Cop 2,4738174
2017,0,8394,God’s Own Country,5635086
2017,3,8799,The Bride,6095090
2017,3,7948,Molly’s Game,4209788
2017,3,7983,The Greatest Showman,1485796
2017,3,7597,Unlocked,1734493
2017,3,8017,Phantom Thread,5776858
2017,3,8093,I Can Speak,7342204
2017,3,8601,Embrasse-moi!,6441072
2017,2,8232,How to Be a Latin Lover,4795124
2017,1,7770,The Dark Tower,1648190
2017,3,9422,A Royal Winter,6387232
2017,3,9469,12 feet deep,5143226
2017,3,8707,El libro de Lila,6870750
2017,3,7850,My Little Pony: The Movie,4131800
2017,3,8806,Shelter,6249434
2017,3,7956,Mudbound,2396589
2017,3,7604,The Circle,4287320
2017,3,9246,"Ant&oacute;nio Um, Dois, Tr&Ecirc;s",6275840
2017,3,8024,Paddington 2,4468740
2017,3,7669,Gifted,4481414
2017,3,8100,A Bad Moms Christmas,6359956
2017,3,7736,It Comes at Night,4695012
2017,2,7778,Detroit,5390504
2017,2,7397,Alexander IRL,5540622
2017,1,7858,The Foreigner,1615160
2017,3,7894,Seagull,5997830
2017,3,8409,That’s Not Me,4738802
2017,3,7930,Coco,2380307
2017,3,7579,The Fate of the Furious,4630562
2017,3,8031,Tuntematon sotilas,4065552
2017,3,7676,Snatched,2334871
2017,3,7743,Okja,3967856
2017,1,7785,American Made,3532216
2017,3,8038,Hostiles,5478478
2017,1,7751,Valerian and the City of a Thousand Planets,2239822
2017,1,8663,Ghost Stories,5516328
2017,0,7839,Revenge,6738136
2017,1,7910,The Man with the Iron Heart,3296908
2017,3,7524,Deidra &amp; Laney Rob a Train,4144332
2017,3,8831,Mary Shelley,3906082
2017,2,7979,All the Money in the World,5294550
2017,3,8046,Mayhem,4348012
2017,3,8089,The Killing of a Sacred Deer,5715874
2017,3,7725,Atomic Blonde,2406566
2017,3,8998,Princess Cyd,6053440
2017,3,7386,The Coin Heist,5740806
2017,3,7799,It,1396484
2017,3,7846,Blade Runner 2049,1856101
2017,3,7919,Murder on the Orient Express,3402236
2017,3,7951,The Shape of Water,5580390
2017,2,8020,Darkest Hour,4555426
2017,1,7665,Pirates of the Caribbean: Dead Men Tell No Tales,1790809
2017,3,8096,Fun Mom Dinner,5829040
2017,2,7854,Victoria &amp; Abdul,5816682
2017,3,7888,Pokemon the Movie: I Choose You!,6595896
2017,1,7608,King Arthur,1972591
2017,3,8027,La llamada,5176252
2017,3,8106,The Post,6294822
2017,3,7739,Monster High: Electrified,6536944
2017,1,9392,Lean on Pete,5340300
2017,3,7781,The Hitman&#39;s Bodyguard,1959563
2017,3,7825,Revelator,5296086
2017,3,8379,The Escape,6069126
2017,3,7897,The Florida Project,5649144
2017,3,8449,Apostasy,4729896
2017,3,8074,Sweet Virginia,2582498
2017,3,8166,I Kill Giants,4547194
2017,3,7747,Wish Upon,5322012
2017,2,7788,Naked,6048930
2017,3,7445,The Space Between Us,3922818
2017,1,7869,Wheelman,5723286
2017,3,7906,Justice League,0974015
2017,1,7940,The Only Living Boy in New York,0460890
2017,3,9231,The Lears,5651952
2017,3,8042,Daddy’s Home 2,5657846
2017,3,7762,The Incredible Jessica James,5990342
2017,3,7795,What Happened to Monday,1536537
2017,1,8329,Going In Style,2568862
2017,3,7913,The Punisher,5675620
2017,3,7527,Power Rangers,3717490
2017,0,7982,Creep 2,3654796
2017,3,8600,Signature Move,5328952
2017,3,8231,Fist Fight,3401882
2017,2,7803,Mother!,5109784
2017,1,8336,All Eyez On Me,1666185
2017,3,7884,Jigsaw,3348730
2017,3,7501,Innan vi dor,5598192
2017,3,9145,The Midwife,5348236
2017,3,9177,Mr. Roosevelt,6212496
2017,3,7954,Wonder Wheel,5825380
2017,0,7989,Cherry Pop,4807950
2017,3,8023,A man of integrity,6776462
2017,3,7701,Rough Night,4799050
2017,3,7735,The Little Hours,5666304
2017,3,8311,Flower,2582784
2017,3,7811,The Book of Birdie,5142400
2017,3,7857,Happy Death Day,5308322
2017,3,7469,Fifty Shades Darker,4465564
2017,3,7508,Get Out,5052448
2017,3,8408,The Mountain Between Us,2226597
2017,3,7963,Jumanji: Welcome to the Jungle,2283362
2017,3,7996,Descendants 2,5117876
2017,3,8113,Thelma,6304046
2017,3,7709,Cars 3,3606752
2017,1,7742,War for the Planet of the Apes,3450958
2017,3,7864,Amityville: The Awakening,1935897
2017,3,7936,The Nut Job 2: Nutty By Nature,3486626
2017,3,7970,Call Me by Your Name,5726616
2017,3,8487,Gemini,5795086
2017,1,8078,1922,6214928
2017,3,7682,My Cousin Rachel,4411596
2017,1,7717,Baby Driver,3890160
2017,2,8621,Mark Felt: The Man Who Brought Down the White House,5175450
2017,0,8176,The Ritual,5638642
2017,3,7411,xXx: Return of Xander Cage,1293847
2017,3,7838,On Body and Soul,5607714
2017,1,8357,The Endless,3986820
2017,2,7872,Only the Brave,3829920
2017,0,7909,Sand Castle,2582576
2017,3,7523,Beauty and the Beast,2771200
2017,3,7978,Wilson,1781058
2017,3,7592,Unforgettable,3462710
2017,3,7241,Wonder Woman,0451279
2017,3,8045,Beach Rats,6303866
2017,3,7690,Before I Fall,1691916
2017,3,7724,Spider-Man: Homecoming,2250912
2017,3,8670,The Wife,3750872
2017,3,7950,The Disaster Artist,3521126
2017,3,7564,Dance Academy: The Movie,5834660
2017,3,7985,Ver&oacute;nica,5862312
2017,3,8307,You Get Me,5539054
2017,3,7806,"I, Tonya",5580036
2017,2,7853,Un beau soleil interieur,6423776
2017,0,8371,Diary of a Wimpy Kid: The Long Haul,6003368
2017,3,7887,The Mad Ones,3887208
2017,1,7504,Kong: Skull Island,3731562
2017,2,8403,A Man Wanted (Hatooly Ragel),6539420
2017,3,9215,Anna and the Apocalypse,6433880
